 Source Port, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,target
51413,6881,17,127489,909.8824212,15.68762795,127489,0,127489,127489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51638,995,6,1458322,909.9499288,17.14299037,60763.41667,71151.46009,171843,35,142901.1111,94711.69503,298305,491,94421.78571,71154.39074,174516,35,0,0,0,0,0,0,0,0,0
51413,6881,17,127479,909.9537963,15.68885856,127479,0,127479,127479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,61417,17,9587671,910.0228825,2.816116657,368756.5769,773244.4858,2797911,68,737469,994986.6095,2822526,69,796879,1011174.85,2823001,68,0,0,0,0,0,0,0,0,0
56986,6969,6,548040,910.5174805,14.59747464,78291.42857,133596.4443,274782,8,182674.6667,158012.1452,274814,221,91704,158794.418,275064,24,0,0,0,0,0,0,0,0,0
42522,443,6,58175,911.044263,34.37902879,58175,0,58175,58175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57926,443,6,8151994,911.0654399,6.746815564,150962.8519,915458.8927,6738095,15,370545.1818,1466894.819,6918430,42,262752.3226,1205679.717,6738095,21,1012173,0,1012173,1012173,6738095,0,6738095,6738095,0
41071,443,6,7715290,911.1776745,2.592255119,406067.8947,1288268.113,5672328,171,1102184.286,2022304.825,5672667,68900,697853.4545,1662858.217,5672573,1276,1401054,0,1401054,1401054,5672328,0,5672328,5672328,1
49539,13392,17,140469,911.2330835,14.23801693,140469,0,140469,140469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10741,993,6,1341225,911.8529702,15.65732819,67061.25,92622.9973,414390,52,167653.125,136592.7485,461544,43343,115954.8182,107491.6549,414390,16589,0,0,0,0,0,0,0,0,0
47257,110,6,9995029,911.953332,2.701342838,384424.1923,915558.7642,3363521,29,713930.6429,1168020.748,3363586,40,875014.5455,1279584.416,3363564,293,0,0,0,0,0,0,0,0,1
34328,443,6,1190846,911.9567098,3.358956574,396948.6667,687228.6967,1190492,54,1190846,0,1190846,1190846,1190492,0,1190492,1190492,0,0,0,0,0,0,0,0,1
37416,465,6,2419758,912.0746785,12.81119848,80658.6,149019.5263,792526,19,190722.8333,252583.6779,947748,212,134139.2353,184275.3182,792526,27,0,0,0,0,0,0,0,0,0
46711,443,6,8646661,912.2596572,5.551275805,183971.5106,1004228.615,6777282,3,453755.5263,1572732.972,6804688,3,320206.8889,1324729.713,6802520,6,1772517,0,1772517,1772517,6777282,0,6777282,6777282,0
23183,53,17,274015,912.3588125,7.2988705,274015,0,274015,274015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49154,6969,6,538083,912.4986294,14.86759478,76869,131074.998,269303,37,179340.3333,155007.5922,269356,354,89593.33333,155014.7945,268589,92,0,0,0,0,0,0,0,0,0
33104,443,6,5878508,912.9867647,3.742446213,279928.9524,386767.0508,1286554,21,502875.9091,519614.006,1286597,21,613980.8889,414386.9262,1325507,62564,0,0,0,0,0,0,0,0,0
58167,443,6,4161599,913.3508538,3.364091543,320123,498553.1377,1275939,45,693599.8333,534682.8968,1276167,363,693563.8333,534633.9383,1275939,256,0,0,0,0,0,0,0,0,1
39536,993,6,1106902,913.3599903,30.71635971,33542.48485,66741.96542,369827,32,79064.42857,89135.18411,371753,4035,61469,84722.31822,369827,1124,0,0,0,0,0,0,0,0,0
42906,465,6,2409748,913.3735146,14.93932146,68849.94286,166587.6665,663446,30,157266.6667,238082.938,664864,335,124274.1579,213778.1533,663446,30,0,0,0,0,0,0,0,0,0
5514,465,6,33940,913.3765468,88.39127873,16970,23842.22645,33829,111,16970,23842.22645,33829,111,0,0,0,0,0,0,0,0,0,0,0,0,0
61868,53,17,122609,913.4729098,16.31201625,122609,0,122609,122609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48847,443,6,6474642,913.5640241,2.780076489,380861.2941,1084456.574,4511732,49,809330.25,1514321.353,4511732,401,804794.375,1516659.703,4511921,311,0,0,0,0,0,0,0,0,1
51248,465,6,2428936,913.5687396,13.99789867,73604.12121,156133.948,704656,42,193795.0833,217185.5637,705551,264,115384.2,188900.5224,704656,42,0,0,0,0,0,0,0,0,0
49539,40016,17,131348,913.603557,15.22672595,131348,0,131348,131348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47785,443,6,8120957,913.9316955,7.388291799,137643.339,690213.2232,4329957,9,309817,1028104.675,4330004,15,117296.5625,560049.9004,3183856,9,0,0,0,0,0,0,0,0,0
55553,443,6,9979100,914.0102815,4.810053011,212321.2766,1223631.923,8396320,2,475195.2381,1826754.161,8421418,2,382545.76,1679238.971,8424907,3,1058868,0,1058868,1058868,8396320,0,8396320,8396320,0
33827,110,6,9999903,914.4088698,2.70002619,384611.6538,734113.1965,2298613,42,769223.3077,898054.9411,2298759,312,830448,907535.5573,2298879,2372,0,0,0,0,0,0,0,0,1
49539,40004,17,393594,914.6480891,15.24413482,78718.8,71147.65893,131523,765,131035.5,1574.726802,132149,129922,131105,1736.654255,132333,129877,0,0,0,0,0,0,0,0,0
49539,40033,17,393538,914.7782425,15.24630404,78707.6,71145.08199,131535,720,131001.5,1560.584666,132105,129898,131076.5,1834.942097,132374,129779,0,0,0,0,0,0,0,0,0
49539,13392,17,139867,915.1551116,14.29929862,139867,0,139867,139867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40594,4070,6,257867,915.2004716,19.3898405,64466.75,75086.80126,144326,69,56770.5,79232.02194,112796,745,145140,0,145140,145140,0,0,0,0,0,0,0,0,0
55553,443,6,9979268,915.5982182,4.910179785,207901.4167,1265952.627,8785012,4,475203.2381,1912404.574,8810099,5,369835.1923,1722436.423,8810176,4,715968,0,715968,715968,8785012,0,8785012,8785012,0
61009,6882,17,203117,915.7283733,9.846541648,203117,0,203117,203117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40004,17,393098,915.8021664,15.26336944,78619.6,71273.12758,131842,450,131399,1540.078569,132488,130310,130628,172.5340546,130750,130506,0,0,0,0,0,0,0,0,0
34328,443,6,9979443,916.2836042,2.805767817,369609,728250.375,3204824,43,767635,904530.6295,3204824,65206,767628.2308,904673.3876,3205129,65197,0,0,0,0,0,0,0,0,1
57005,6969,6,536876,916.4127285,14.90101997,76696.57143,130916.4824,269284,8,178953.3333,154879.6938,269317,117,89828.66667,155545.3794,269437,24,0,0,0,0,0,0,0,0,0
443,61417,17,7502579,916.6181389,2.799037504,375128.95,1121390.717,4971964,47,682002.4545,1481028.709,4997209,47,934648.875,1694521.345,4997057,77,0,0,0,0,0,0,0,0,0
443,61802,17,9758534,916.6335845,2.664334622,390341.36,1340552.628,6618987,1,811083.6667,1895645.748,6644545,1,813183.8333,1893412.171,6643362,70,191180,0,191180,191180,6618987,0,6618987,6618987,0
10715,993,6,1535692,916.8505143,20.18633945,51189.73333,68439.77617,259076,24,139608.3636,108573.9392,306511,98,81271.5,75325.5813,259076,32,0,0,0,0,0,0,0,0,0
49539,40033,17,392631,916.8914324,15.28152387,78526.2,70818.77153,131372,784,131411,1528.764861,132492,130330,130629.5,51.61879503,130666,130593,0,0,0,0,0,0,0,0,0
60087,53,17,122069,917.5138651,16.38417616,122069,0,122069,122069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51024,443,6,7596251,917.8211726,2.764521604,379812.55,989288.9869,4032929,39,759625.1,1321218.668,4032929,109,844006.6667,1372646.09,4033140,87774,0,0,0,0,0,0,0,0,1
55553,443,6,9980340,917.9046004,4.909652377,207923.75,1250865.979,8680522,2,475254.2857,1888934.984,8705732,2,374553.3846,1701448.323,8705703,3,953625,0,953625,953625,8680522,0,8680522,8680522,0
50940,21,6,509832,917.9494422,11.76858259,101966.4,122500.1919,246866,21,169944,150255.3074,286920,487,247374,0,247374,247374,0,0,0,0,0,0,0,0,0
42513,443,6,7447452,918.1663742,3.491126898,297898.08,1271826.337,6391237,9,620621,1820385.622,6391295,29,620614.9167,1835190.911,6429555,30,257136,0,257136,257136,6391237,0,6391237,6391237,0
60106,14783,6,8243388,918.3117427,5.094992496,201058.2439,223925.5991,1144597,20,301937.84,372759.8815,1144597,20,533406.3333,402425.9048,1590809,2487,0,0,0,0,0,0,0,0,0
61888,53,17,121958,918.3489398,16.39908821,121958,0,121958,121958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40015,17,130659,918.4212339,15.30702057,130659,0,130659,130659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37426,465,6,2413457,919.0136804,12.84464567,80448.56667,145691.1985,769886,28,190122.5833,241001.3542,900629,649,134289.7647,177482.6057,769886,40,0,0,0,0,0,0,0,0,0
42522,443,6,57670,919.0220218,34.6800763,57670,0,57670,57670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,42522,6,57667,919.069832,34.68188045,57667,0,57667,57667,57667,0,57667,57667,0,0,0,0,0,0,0,0,0,0,0,0,0
47092,53,17,169710,919.2151317,11.78480938,169710,0,169710,169710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40033,17,391554,919.4134142,15.3235569,78310.8,70533.26717,130506,1042,130834,1025.304833,131559,130109,130524,571.3422792,130928,130120,0,0,0,0,0,0,0,0,0
49539,40004,17,391542,919.4415925,15.32402654,78308.4,70666.67797,130384,630,130832,1015.405338,131550,130114,130579,100.4091629,130650,130508,0,0,0,0,0,0,0,0,0
34328,443,6,5188884,919.4655344,2.119916344,518888.4,1434944.489,4587355,46,1037776.8,1990800.911,4587401,241,1297083.75,2223462.218,4624088,1037,0,0,0,0,0,0,0,0,1
37397,465,6,2381809,919.4691934,13.01531735,79393.63333,116983.8315,584917,32,204543.1818,198654.7418,721112,759,124824.5556,136375.0954,584917,32,0,0,0,0,0,0,0,0,0
52776,53,17,121783,919.6685909,16.42265341,121783,0,121783,121783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54420,443,6,9222552,920.0273417,2.168597152,485397.4737,912868.7976,3208889,37,838384.3636,1083817.907,3208889,37,859066.5714,818147.6653,2002477,1088,0,0,0,0,0,0,0,0,1
45184,443,6,7707946,920.0894765,9.081537416,111709.3623,379340.8315,2686109,18,280929.1111,622963.9239,2812286,74,184943.2683,515376.9087,2809450,18,0,0,0,0,0,0,0,0,0
57066,443,17,7872945,920.1131216,3.556483628,291590.5556,790854.2993,2987468,45,524863,1017523.198,2987468,45,711036.2727,1171240.855,3038343,16575,0,0,0,0,0,0,0,0,0
443,47699,6,6829459,920.1314482,7.906922056,128857.717,573885.7661,3086628,2,235498.5862,775275.4638,3112917,9,292202.8261,854504.8664,3086628,4,0,0,0,0,0,0,0,0,0
46711,443,6,9721598,920.3219471,6.583279827,154311.0794,954127.9923,7371267,2,372931.6538,1480652.199,7396518,2,269324.9167,1262674.542,7396695,8,100744,0,100744,100744,7371267,0,7371267,7371267,0
43731,443,6,8165087,920.3821098,2.694398725,388813.6667,874206.3484,2982806,54,816494.4,1146336.5,2982860,793,816467.8,1163159.339,3019690,507,0,0,0,0,0,0,0,0,1
42522,443,6,57572,920.5863962,34.73910929,57572,0,57572,57572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,17,688613,920.6913027,2.904388967,688613,0,688613,688613,688613,0,688613,688613,0,0,0,0,0,0,0,0,0,0,0,0,0
5353,5353,17,688539,920.790253,2.904701114,688539,0,688539,688539,688539,0,688539,688539,0,0,0,0,0,0,0,0,0,0,0,0,0
63702,53,17,121615,920.9390289,16.4453398,121615,0,121615,121615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58167,443,6,7009773,921.2851828,2.853159439,368935.4211,784405.6571,2629211,40,778821.7778,1014095.656,2629469,417,778837.2222,1012935.499,2629412,568,0,0,0,0,0,0,0,0,1
42522,443,6,57517,921.4666968,34.77232818,57517,0,57517,57517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57507,921.6269324,34.77837481,57507,0,57507,57507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57503,921.6910422,34.78079405,57503,0,57503,57503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60086,53,17,121476,921.9928216,16.46415753,121476,0,121476,121476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59539,443,6,9962102,922.0945539,6.42434699,158128.6032,968432.3086,7604883,2,343520.7586,1426257.729,7632869,9,70645.87879,238304.9451,1349553,2,2357219,0,2357219,2357219,7604883,0,7604883,7604883,0
52305,53,17,121454,922.1598301,16.46713982,121454,0,121454,121454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,47257,6,9947087,922.1795285,2.915426396,355253.1071,787392.7442,3325795,38,710503.0714,1018422.083,3365405,1566,765157.1538,1029078.688,3325795,1392,0,0,0,0,0,0,0,0,1
57026,6969,6,532414,922.2146675,15.0259009,76059.14286,129690.187,266094,19,177447,153360.2384,266189,362,88898.66667,153831.5153,266528,76,0,0,0,0,0,0,0,0,0
36455,53,17,175635,922.3674097,11.38725197,175635,0,175635,175635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,60098,6,9968970,922.6630234,4.514006964,226567.5,770662.735,3843481,8,474695.9048,1077342.201,3843481,27,453133.4545,1074389.873,3967888,26,0,0,0,0,0,0,0,0,0
42522,443,6,57410,923.1841143,34.83713639,57410,0,57410,57410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57401,923.3288619,34.84259856,57401,0,57401,57401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51024,443,6,9777081,923.3839834,2.25016035,465575.2857,1154779.609,4940334,40,888794.9091,1501111.1,4940334,93,1086323.111,1604916.959,4940618,2272,0,0,0,0,0,0,0,0,1
49539,40004,17,389656,923.8918431,15.39819738,77931.2,70681.98975,129892,458,129882,379.0092347,130150,129614,130027.5,456.0838739,130350,129705,0,0,0,0,0,0,0,0,0
57066,443,17,6363296,924.0494234,4.40023535,235677.6296,695336.5033,3300814,78,454521.1429,928692.0351,3300814,78,526070,1005727.327,3327010,225,0,0,0,0,0,0,0,0,0
33827,110,6,9831378,924.1837716,2.237733103,468160.8571,1006305.456,4120328,40,983137.8,1299202.701,4120368,100418,983109.8,1299346.657,4120376,100493,0,0,0,0,0,0,0,0,1
53910,53,17,121166,924.3517158,16.50628064,121166,0,121166,121166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38931,443,6,9888438,924.7163202,2.629333369,395537.52,1644959.573,8245212,18,824022.9167,2350529.531,8245476,77,813736.6667,2353156.756,8245537,106,839614,0,839614,839614,8245212,0,8245212,8245212,1
49539,40033,17,389294,924.7509594,15.41251599,77858.8,69950.32674,129499,1050,129897.5,938.3306986,130561,129234,130075.5,669.6301218,130549,129602,0,0,0,0,0,0,0,0,0
42522,443,6,57312,924.7627024,34.89670575,57312,0,57312,57312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40004,17,389271,924.8055982,15.41342664,77854.2,70114.07151,129616,938,129894,933.3809512,130554,129234,129827.5,1158.948014,130647,129008,0,0,0,0,0,0,0,0,0
46711,443,6,9665341,924.8509701,6.311210334,161089.0167,1092347.43,8465272,6,401647.25,1726525.354,8490482,6,275424.8857,1432466.638,8490814,6,98638,0,98638,98638,8465272,0,8465272,8465272,0
61009,6881,17,421672,924.8894876,4.743023013,421672,0,421672,421672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40033,17,389176,925.0313483,15.41718914,77835.2,70239.53404,129407,783,129884.5,362.7457787,130141,129628,130018,243.2447327,130190,129846,0,0,0,0,0,0,0,0,0
42849,465,6,2373765,925.1126375,16.42959602,62467.5,158046.5065,675315,40,136071.1176,224219.6387,676510,465,114945.4,206076.6271,675315,59,0,0,0,0,0,0,0,0,0
4497,21,6,399821,925.4141228,20.00895401,57117.28571,83948.98392,239695,471,99955.25,161823.9112,340495,2001,145585.5,133090.9312,239695,51476,0,0,0,0,0,0,0,0,0
42522,443,6,57271,925.424735,34.92168811,57271,0,57271,57271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56843,6969,6,543511,925.46425,14.71911332,77644.42857,132113.9323,271323,9,181158,155729.8307,271362,1337,90919.33333,157411.087,272682,30,0,0,0,0,0,0,0,0,0
42522,443,6,57245,925.845052,34.93754913,57245,0,57245,57245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37418,465,6,2385521,926.0031666,12.99506481,79517.36667,130889.4003,677919,14,187509.3333,219594.8917,821931,1129,132598.9412,157250.0759,677919,29,0,0,0,0,0,0,0,0,0
42049,443,6,9978136,926.2250986,5.51205155,184780.2963,896045.3871,6167926,2,432740.7391,1366373.769,6233154,2,332603.7,1197021.427,6193014,4,3693735,0,3693735,3693735,6167926,0,6167926,6167926,0
49539,40005,17,129531,926.4191583,15.44031931,129531,0,129531,129531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57197,926.6220256,34.96686889,57197,0,57197,57197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58055,61009,17,370134,926.6914145,5.403448481,370134,0,370134,370134,370134,0,370134,370134,0,0,0,0,0,0,0,0,0,0,0,0,0
58416,993,6,4686426,926.7189965,11.30925784,90123.57692,206109.9634,1311344,17,213019.3636,286467.5771,1350099,147,153923.4828,259890.5936,1311344,22,0,0,0,0,0,0,0,0,0
48885,40008,6,131564,927.3053419,45.60518075,26312.8,23996.46736,45741,51,28607.66667,24722.1502,45789,274,46066,0,46066,46066,0,0,0,0,0,0,0,0,0
42522,443,6,57142,927.5139127,35.00052501,57142,0,57142,57142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57120,927.8711485,35.0140056,57120,0,57120,57120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56372,53,17,120664,928.1973082,16.57495193,120664,0,120664,120664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56373,53,17,120655,928.2665451,16.57618831,120655,0,120655,120655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43507,443,6,3510768,928.2869161,16.2357638,62692.28571,260965.6133,1885141,2,165962.3333,434046.7527,1951055,73,102507.1765,337401.7278,1910781,2,0,0,0,0,0,0,0,0,0
34777,30735,6,8816864,928.3346097,6.918559706,146947.7333,223702.0234,1047808,15,290753.6552,364128.519,1195530,15,288843.4,408115.5796,1432683,35,0,0,0,0,0,0,0,0,0
42522,443,6,57059,928.8631066,35.05143799,57059,0,57059,57059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,42522,6,57049,929.0259251,35.05758208,57049,0,57049,57049,57049,0,57049,57049,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40021,17,129160,929.0802106,15.48467018,129160,0,129160,129160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46889,443,6,33366,929.0894923,149.8531439,8341.5,16615.6813,33265,7,16683,23497.15834,33298,68,33272,0,33272,33272,0,0,0,0,0,0,0,0,0
10794,993,6,5148452,929.2113435,14.56748553,69573.67568,145280.103,1114301,25,171615.0667,214016.7502,1114301,149,118542.3721,186463.4748,1182714,34,0,0,0,0,0,0,0,0,0
42513,443,6,9838374,929.2185884,2.541070303,409932.25,1897220.738,9314610,0,756798,2571879.385,9314610,54,24614.9,45967.80408,120921,3,523640,0,523640,523640,9314610,0,9314610,9314610,0
52304,53,17,120516,929.3371834,16.59530685,120516,0,120516,120516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33059,57191,6,9998557,929.4341173,9.10131332,111095.0778,135013.4119,486146,15,184670.1887,205645.0558,927484,15,269843.4444,211838.8488,885210,26,0,0,0,0,0,0,0,0,0
42522,443,6,57023,929.4495204,35.07356681,57023,0,57023,57023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57021,929.4821206,35.074797,57021,0,57021,57021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40016,17,129089,929.5912123,15.49318687,129089,0,129089,129089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,57010,929.6614629,35.08156464,57010,0,57010,57010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52777,53,17,120467,929.7151917,16.60205699,120467,0,120467,120467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42530,443,6,40869,929.800093,48.936847,40869,0,40869,40869,40869,0,40869,40869,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40033,17,104292,930.0809266,19.17692632,104292,0,104292,104292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49065,6969,6,536491,930.1181194,14.91171334,76641.57143,130818.8621,268523,9,178825.3333,154812.2538,268557,64,89322.66667,154614.4054,267856,24,0,0,0,0,0,0,0,0,0
42522,443,6,56970,930.3142005,35.10619624,56970,0,56970,56970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37438,465,6,33311,930.6235178,90.06034043,16655.5,23448.36797,33236,75,16655.5,23448.36797,33236,75,0,0,0,0,0,0,0,0,0,0,0,0,0
51046,53,17,120290,931.0832156,16.62648599,120290,0,120290,120290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52077,53,17,120284,931.1296598,16.62731535,120284,0,120284,120284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35745,443,6,5380108,931.2080724,3.15978787,336256.75,1234024.586,4960636,22,597789.7778,1637411.695,4960636,56,869345,2091122.847,5137653,56,0,0,0,0,0,0,0,0,0
47785,443,6,9651704,931.545352,7.87425723,128689.3867,717750.5117,4594706,11,290470.0303,1077497.215,4594706,18,121814,668280.1415,4293919,16,0,0,0,0,0,0,0,0,0
56897,6969,6,574240,931.6662023,13.93145723,82034.28571,130173.14,271961,15,191404,139719.4597,272252,30070,100791.6667,174300.0645,302056,43,0,0,0,0,0,0,0,0,0
46711,443,6,9975063,932.1244387,6.014999605,169068.8644,991600.4133,7319408,3,415627.625,1547389.119,7344908,3,292620.5882,1306074.836,7344731,16,106965,0,106965,106965,7319408,0,7319408,7319408,0
43731,443,6,2879192,932.9006193,2.778557318,411313.1429,898614.4767,2419013,47,959730.6667,1312176.059,2455653,3279,947502.6667,1291257.249,2419013,3569,0,0,0,0,0,0,0,0,1
37427,465,6,2333523,933.3527032,13.28463443,77784.1,113965.3854,570260,24,169329.9231,187009.7702,712253,632,137650.8125,136313.4573,570260,30,0,0,0,0,0,0,0,0,0
49673,53,17,119996,933.3644455,16.66722224,119996,0,119996,119996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51209,53,17,119859,934.4312901,16.68627304,119859,0,119859,119859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54420,443,6,7553790,934.4977819,3.441980781,302151.6,1040138.86,5178350,53,581060.7692,1411232.114,5178432,53,683036.5455,1524688.801,5178527,1007,2207672,0,2207672,2207672,5178350,0,5178350,5178350,1
37442,465,6,2329585,934.5012094,12.44856917,83199.46429,137085.7796,696569,23,199688.6364,227776.9919,834399,489,137371.25,162273.0907,696569,34,0,0,0,0,0,0,0,0,0
10715,993,6,1492634,934.5894573,20.76865461,49754.46667,64643.19546,215865,23,135694,103398.6063,262969,91,78955.11111,70087.41944,215865,30,0,0,0,0,0,0,0,0,0
37388,465,6,2358039,934.6749566,13.99467948,73688.71875,120135.9333,628631,24,184984.4167,203353.9938,759215,435,117128.5789,142308.7877,628631,39,0,0,0,0,0,0,0,0,0
61684,443,17,9172826,934.8264101,2.180353143,482780.3158,1399009.088,4566360,42,833893.2727,1802203.431,4616741,77,683982.7143,1723859.778,4591956,42,0,0,0,0,0,0,0,0,0
47785,443,6,9355518,935.4906912,7.589104099,133650.2571,720310.7974,4464152,3,300970.6452,1077026.805,4464152,8,127009.8684,672216.0794,4159435,5,0,0,0,0,0,0,0,0,0
13942,53,17,168874,935.6087971,11.84314933,168874,0,168874,168874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54349,53,17,119708,935.6099843,16.70732115,119708,0,119708,119708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54348,53,17,119703,935.6490648,16.70801901,119703,0,119703,119703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60077,14783,6,9720007,935.8017952,4.629626296,220909.25,179721.7516,668208,49,355823.0385,366853.0222,1039200,49,544124.0588,320446.4389,1039446,100364,0,0,0,0,0,0,0,0,0
53909,53,17,119665,935.9461831,16.7133247,119665,0,119665,119665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33827,110,6,9988414,936.0845476,2.302667871,454018.8182,1712502.827,8091104,37,832367.8333,2292905.033,8091152,46,210802.4444,182330.7696,620432,509,46,0,46,46,8091104,0,8091104,8091104,1
46711,443,6,9265985,936.1120269,5.611923611,181685.9804,1057160.091,7525697,3,440029.7143,1642443.278,7550834,3,318628.8276,1402361.711,7551061,10,1647928,0,1647928,1647928,7525697,0,7525697,7525697,0
49025,6969,6,571493,936.1444497,13.99842168,81641.85714,129692.634,270975,17,190488.6667,139239.322,270992,29709,100172.6667,173408.8856,300408,47,0,0,0,0,0,0,0,0,0
46711,443,6,9846604,936.8712299,6.398144985,158816.1935,968032.4139,7396397,2,376186.1923,1490359.888,7421788,2,280602.2857,1288524.115,7421896,5,107852,0,107852,107852,7396397,0,7396397,7396397,0
63701,53,17,119542,936.9092035,16.73052149,119542,0,119542,119542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10715,993,6,1476942,937.0713271,21.66638907,47643.29032,60727.54051,183289,24,123078.5,99840.24631,230207,169,77873.88889,66099.64573,183289,32,0,0,0,0,0,0,0,0,0
443,5589,6,9986869,937.2306776,3.704864858,277413.0278,358305.3723,1835343,41,496877.35,423364.026,1885331,86683,632779.5333,482083.4394,1835384,203252,0,0,0,0,0,0,0,0,0
37430,465,6,2359701,937.4069003,13.13725764,78656.7,118460.9085,573833,18,185656.6667,203233.3596,713964,445,130481.8824,135775.5602,573833,26,0,0,0,0,0,0,0,0,0
51024,443,6,6827273,937.4167402,2.490013216,426704.5625,1167096.78,4721154,49,853409.125,1582008.904,4721154,91,975292.4286,1667883.511,4721467,188516,0,0,0,0,0,0,0,0,1
65223,53,17,119470,937.4738428,16.74060434,119470,0,119470,119470,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57092,53,17,119460,937.5523188,16.74200569,119460,0,119460,119460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52076,53,17,119446,937.6622072,16.74396799,119446,0,119446,119446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,43558,6,475544,937.8732567,37.85138704,27973.17647,30909.30052,102134,24,43509.7,30070.53001,102437,325,68971.5,28210.34199,102134,27026,0,0,0,0,0,0,0,0,0
37876,465,6,2796485,938.3207848,10.37016111,99874.46429,131821.1707,512138,22,241401.0909,227686.0244,661392,750,165161.25,141943.6351,512138,34,0,0,0,0,0,0,0,0,0
57971,53,17,121474,938.4724303,16.4644286,121474,0,121474,121474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
